w,s,p,T,avg_age,max_age
1,1,0.1,300,4.88545149501664,31.904
2,1,0.1,300,4.393634551495012,30.7114
2,2,0.1,300,4.7077850498338645,31.5001
3,1,0.1,300,4.592528239202685,31.4164
3,2,0.1,300,4.255494684385379,30.5116
3,3,0.1,300,4.475610631229223,30.9247
4,1,0.1,300,4.035189036544852,29.7594
4,2,0.1,300,3.6079196013288994,28.1726
4,3,0.1,300,4.027674418604672,29.9661
4,4,0.1,300,4.282496345514954,30.5512
5,1,0.1,300,4.2005760797342075,30.4089
5,2,0.1,300,3.908338538205985,29.4613
5,3,0.1,300,3.3832710963455015,27.7424
5,4,0.1,300,3.818948504983374,29.2847
5,5,0.1,300,4.055543853820602,29.9354
6,1,0.1,300,3.69777009966778,28.4894
6,2,0.1,300,3.4873641196013114,28.0729
6,3,0.1,300,2.9292664451827317,25.1334
6,4,0.1,300,3.23607475083055,27.2096
6,5,0.1,300,3.579803322259131,28.4295
6,6,0.1,300,3.844884385382056,29.1481
7,1,0.1,300,3.931502657807309,29.6807
7,2,0.1,300,3.0882697674418598,25.9983
7,3,0.1,300,3.1954285714285686,27.1373
7,4,0.1,300,2.833029235880404,25.4311
7,5,0.1,300,3.0511445182724306,26.4879
7,6,0.1,300,3.4188411960132847,27.9157
7,7,0.1,300,3.7026936877076544,28.8937
8,1,0.1,300,3.4586508305647854,27.6095
8,2,0.1,300,3.34290066445183,27.7387
8,3,0.1,300,2.9424289036544873,26.2217
8,4,0.1,300,2.4235249169435122,22.341
8,5,0.1,300,2.5881707641195915,23.8468
8,6,0.1,300,2.9129551495016535,25.7965
8,7,0.1,300,3.2425734219269065,27.2165
8,8,0.1,300,3.504596345514951,28.0559
9,1,0.1,300,3.6718431893687686,28.8322
9,2,0.1,300,2.9959870431893627,26.2663
9,3,0.1,300,2.5335365448504956,23.8694
9,4,0.1,300,2.7688401993355343,25.3064
9,5,0.1,300,2.271803322259138,21.8302
9,6,0.1,300,2.50256943521595,23.4265
9,7,0.1,300,2.742391029900337,24.9884
9,8,0.1,300,3.089872757475082,26.6229
9,9,0.1,300,3.3927172757475184,27.8924
10,1,0.1,300,3.2644096345514884,26.8265
10,2,0.1,300,2.6613086378737565,23.9745
10,3,0.1,300,2.266341860465123,21.5827
10,4,0.1,300,2.423754485049832,23.38
10,5,0.1,300,2.1035624584717554,20.1516
10,6,0.1,300,2.1843820598006616,21.035
10,7,0.1,300,2.453879734219266,23.1679
10,8,0.1,300,2.6256352159468506,24.3303
10,9,0.1,300,2.995558139534874,26.276
10,10,0.1,300,3.2378933554817277,27.2204
11,1,0.1,300,3.4807946843853688,28.2068
11,2,0.1,300,2.9691475083056647,26.3018
11,3,0.1,300,2.504077740863789,24.1487
11,4,0.1,300,2.230359136212614,22.1664
11,5,0.1,300,2.2612504983388724,22.14
11,6,0.1,300,1.9861448504983277,19.6093
11,7,0.1,300,2.0189880398671107,19.6077
11,8,0.1,300,2.2875209302325654,22.2166
11,9,0.1,300,2.4902222591362198,23.6047
11,10,0.1,300,2.848805980066456,25.4698
11,11,0.1,300,3.0801272425249118,26.6176
12,1,0.1,300,3.1047598006644583,26.0424
12,2,0.1,300,2.6582495016611296,24.5907
12,3,0.1,300,2.2876700996677575,22.5589
12,4,0.1,300,1.992116943521606,20.0354
12,5,0.1,300,2.058423255813956,20.6792
12,6,0.1,300,1.8297445182724255,18.0152
12,7,0.1,300,1.8829521594684324,18.3806
12,8,0.1,300,1.9911009966777358,19.4129
12,9,0.1,300,2.2175501661129475,21.5347
12,10,0.1,300,2.432412624584727,23.0334
12,11,0.1,300,2.6929259136212487,24.6813
12,12,0.1,300,2.9224275747508264,25.8706
13,1,0.1,300,3.322508637873758,27.6354
13,2,0.1,300,2.412123255813937,22.7108
13,3,0.1,300,2.032705980066451,20.4626
13,4,0.1,300,1.8371083056478317,18.5292
13,5,0.1,300,1.8408953488372055,18.836
13,6,0.1,300,2.010809634551494,20.3799
13,7,0.1,300,1.7021186046511623,16.7735
13,8,0.1,300,1.809254152823917,17.5719
13,9,0.1,300,1.9639923588039816,19.2663
13,10,0.1,300,2.1121900332225914,20.7532
13,11,0.1,300,2.2786365448504937,22.0688
13,12,0.1,300,2.6077395348837182,24.1565
13,13,0.1,300,2.7917720930232517,25.2595
14,1,0.1,300,2.9772827242524995,25.438
14,2,0.1,300,2.6237086378737455,24.6365
14,3,0.1,300,1.8889149501661169,19.2409
14,4,0.1,300,1.987600664451821,20.537
14,5,0.1,300,1.699259800664437,17.2263
14,6,0.1,300,1.8291877076411882,18.7473
14,7,0.1,300,1.6365827242524902,16.2292
14,8,0.1,300,1.6304807308970177,15.8908
14,9,0.1,300,1.7571926910298978,17.0464
14,10,0.1,300,1.8603531561461715,18.5617
14,11,0.1,300,1.9784980066445184,19.8324
14,12,0.1,300,2.2237182724252533,21.6828
14,13,0.1,300,2.4882760797342294,23.7182
14,14,0.1,300,2.7124544850498316,24.8669
15,1,0.1,300,3.202319269102993,27.2036
15,2,0.1,300,2.405077408637872,23.0856
15,3,0.1,300,2.027817940199327,20.9481
15,4,0.1,300,1.8201481727574738,19.1221
